product,title,rating,text_review
Where the Crawdads Sing,A beautiful story,5.0,"A beautiful story of loneliness, survival and, above all else, love. I was moved by this book in ways that I rarely am. The writing is beautiful and poetic and also familiar. The characters are wonderfully written. The story itself is heartbreaking and mesmerising and moving. I loved it."
Where the Crawdads Sing,different book,5.0,Different to any book I have ever read. Wonderful pictures drawn by the author's skill. Came to a satisfactory finish. I recommend it!
Where the Crawdads Sing,Wonderful!,5.0,"Oh this book was truly a wonder to read. It usually takes me a good few pages before I feel gripped by the story and the characters, but I was instantly hooked. It was as good, better even, than all the raving reviews! I would 100% recommend it!"
Where the Crawdads Sing,Fabulous,5.0,Absolutely loved this book. Wonderful descriptions of wildlife & a mystery too!
Where the Crawdads Sing,Brilliant,5.0,Really needs no further words. Such an unusual and unique story beautifully written. I look forward to the author's next novel.
Where the Crawdads Sing,I hope she writes some more novels!,5.0,Can't put down book but I did not want to finish it
Where the Crawdads Sing,Really enjoyable read. I couldn't put it down,5.0,This is a brilliant novel. Keeps you in suspense as well as being very interesting
Where the Crawdads Sing,Brilliant and beautiful,5.0,"This is a beautiful story, with a lead character that you can't help but root for."
Where the Crawdads Sing,Loved it!,5.0,What a fantastic story.Beautifully written and actually a bonus that it all didn’t end up ‘happily ever after’.Characters were believable & the plot twist good. Would highly recommend.
Where the Crawdads Sing,To stick with this book a little bit slow at first but really good,5.0,Was such a good book read in a night would recommend it
Where the Crawdads Sing,Wouldn’t recommend,2.0,"I bought this book as it was highly recommended. However, it was a very disappointing read. It was a slow burner, and half way through the book when the storyline became a little more busy, it was extremely unrealistic."
Where the Crawdads Sing,A brilliant read,5.0,"This book is a truly wonderful read, so different to anything else I have read. I couldn't put it down but at the same time didn't want it to end. Extremely gripping and enjoyable. I thoroughly recommend it."
Where the Crawdads Sing,What the book was about,4.0,"Loved the book beautifully written, most unusual story, the descriptions of the marshlands were colourful and evocative."
Where the Crawdads Sing,Haunting,5.0,"Very descriptive, moving book. Not an easy read but well worth it. Highly recommend."
Where the Crawdads Sing,Where the Crawdads Sing,5.0,"Loved this book, great read. Fascinating story of resilience against the odds."
Where the Crawdads Sing,Couldn't put it down!,5.0,What a great book! Couldn't put it down.  Will look out for this author again.
Where the Crawdads Sing,Page turner,5.0,One of the better books that I’ve read in a long time
Where the Crawdads Sing,Unique character,5.0,Enjoyed the characterisation and twists and turns of this easily read story
Where the Crawdads Sing,Great book,5.0,"Book arrived on time and in very good condition. Great storyline, couldn't put it down. Wonderful characterisation of the main characters, a murder mystery with a difference."
Where the Crawdads Sing,One of the best books ever,5.0,Simply one of the best books I have ever read. Stunning! I couldn’t put it down
Where the Crawdads Sing,Beautifully crafted,5.0,"Not since reading To Kill a Mockingbird have I read a book which so artfully evokes the feeling that you are in that time, those surroundings and inside the heart and soul of the subject. Beautiful, heart-warming, heart breaking and brilliant!"
Where the Crawdads Sing,Beautiful,5.0,"This book is a game changer for me and I've bought it for friends and family who feel the same.  If you don't want to feel disappointed by every book you read afterwards, then I recommend you DON'T read it!"
Where the Crawdads Sing,Beyond expectations,5.0,"This is an outstanding piece of fiction. Beautifully written, with both setting and character full of depth. I completely and utterly believed every word, it felt so authentic and raw. And what a twist at the end! A murder mystery, yes, but a love story too: a sense of love for self, for others, and for the land."
Where the Crawdads Sing,Beautifully written.,5.0,"I ordered this book as it was offered as the first to review for a book club.  It isn’t the sort of book i would normally read, but the more i read, the more it drew me in.  Wonderful!"
Where the Crawdads Sing,Please read this book,5.0,"I absolutely loved reading this book, I didnt want to put it down. It was such a sad story but I found myself actually in the book and pictured myself there with the characters. I would 100 % recommend this book and it was left with me for days afterwards."
Where the Crawdads Sing,Don't judge a book by its cover,5.0,I loved the novel. Beautiful steady paced drama. It brings you in with generosity. My only question is. Why such tasteless cover for such a beautiful book?
Where the Crawdads Sing,"Great story on the whole, but bad ending. Too far fetched.",4.0,Loved this book for the most. Did not like the end as too far fetched!
Where the Crawdads Sing,A really good read.,5.0,"Without giving away the story this is a well written book and a really good read, I really enjoyed it."
Where the Crawdads Sing,Survival,5.0,The hopelessness of a child being left by her mother reaches out and compels one to follow the story.  What happens to her life brings raw emotion written so as to combine wonderment and beauty throughout.
Where the Crawdads Sing,Couldn’t even make it half way,1.0,"I so rarely give up on books, but there was just nothing keeping me going here! The story itself was slow and unrealistic and the writing style I found irritating. Even the dialogue wasn’t engaging. So disappointed, especially given the hype!"
Where the Crawdads Sing,surperb,5.0,"brilliant writing, great descriptions and a sensatioal finale"
Where the Crawdads Sing,Unputdownable,5.0,Beautifully and sensitively written ‘who dun’ it’?
Where the Crawdads Sing,Beautiful!,5.0,"A beautiful, harrowing and heartfelt novel. Following the life of this complex  character was fascinating. Loved and enjoyed it very much!"
Where the Crawdads Sing,Excellent Read,5.0,"Loved this book, something completely different,"
Where the Crawdads Sing,Intriguing,5.0,"Very good story so far , still to finish to book"
Where the Crawdads Sing,"Great book, 5 stars",5.0,"lovely book, great descriptions of the scenery you feel you are actually transported to that area. I would really recommend, it is an absolutely delightful read and the characters are honest and likeable."
Where the Crawdads Sing,"It is a lovely story, with a very sympathetic heroine.",5.0,"It was a real page-turner. I loved every minute of it, especially the descriptions of nature."
Where the Crawdads Sing,Must-read!!!!!,5.0,One of the best books I've ever read. Must read!
Where the Crawdads Sing,Lovely read,5.0,"Beautifully written, very engaging, hard toput down, one of those books you miss when you’ve finished it."
Where the Crawdads Sing,REALLY GOOD READ,5.0,Fine descriptive writing good storyline and very engaging from start to finish
Where the Crawdads Sing,Couldn’t put this book down,5.0,From first page to the very last most enjoyable
Where the Crawdads Sing,Handy tissues are needed 😞,5.0,"Superb couldn't put I'd down, most unusual story. Have passed it on and recommended it to my book club🤗."
Where the Crawdads Sing,Super,5.0,Well written and moving.  Felt the atmosphere of the marsh and the isolation the abandoned child and her struggles.  A good read.
Where the Crawdads Sing,Loved it,5.0,"Highest scoring book in our book club last year. Great characters, a heroine who survives against all the odds a murder mystery. The author is a naturalist, and her descriptions of the marsh and the wildlife are magically evoked. Had to find out what happened, and read till 1am to get to the end"
Where the Crawdads Sing,Very good,5.0,Very unusual story - beautifully written- can highly recommend
Where the Crawdads Sing,Highly recommended - I loved this beautifully written book,5.0,"I was quickly drawn into Kya’s world, deeply woven with the natural habitat and miles apart from the materialistic lives that most people live.  This book describes a child’s incredible journey to not merely surviving alone but creating a successful life through her focus, dedication and her love of the natural world."
Where the Crawdads Sing,good book,5.0,everything first class thanks
Where the Crawdads Sing,Well worth reading,5.0,It lives up to its reputation as a best seller.
Where the Crawdads Sing,Truly riveting.,5.0,"This is a beautifully written book, a bit unusual but I couldn’t put it down and the descriptions of the landscape made you feel you were there. I would really recommend this book."
Where the Crawdads Sing,A beautiful book of a tragic tale,5.0,"Descriptive writing, natural storyteller, reminds you to never judge something or someone without learning about circumstances first.  Thanks for a wonderful sojourn /escape into this world."
Where the Crawdads Sing,Excellent Read,5.0,A read you’ll definitely want to go back to. I was lent a paperback copy by a friend. And just knew I wanted a hardback copy on my book shelf to read over again any time I like. Guarantee you won’t be disappointed
Where the Crawdads Sing,Brilliant,5.0,"I thought it an excellent plot, but the descriptions of the Marshes and Wildlife are just amazing!"
Where the Crawdads Sing,Didn’t grab my attention,2.0,I tried so hard to get into this book but it just didn’t click. So many of my friends loved it and gave great reviews. I couldn’t get into it at all. It was too disjointed for me and didn’t grab me early enough even though I kept trying. Didn’t manage to finish it.
Where the Crawdads Sing,Excellent product,5.0,What a great book thoroughly enjoyed the read
Where the Crawdads Sing,Engaging book with great characters,5.0,Great book. Engaging characters and story line.  Highly recommend.
Where the Crawdads Sing,Great absorbing read,5.0,"Very absorbing story, really enjoyed it from start to finish"
Where the Crawdads Sing,Highly recommended!,5.0,"Loved this book. Wonderful story, fast moving, sad, heart wrenching and heartwarming with intriguing information about the flora and fauna and marine life in and around the swamp."
Where the Crawdads Sing,Brilliant,5.0,"So enjoyed this novel ,brought tears to my eyes  story line is so moving will Kya to survive. Excellent read"
Where the Crawdads Sing,Superb,5.0,"This book encouraged a vast range of emotions. Truly inspiring. I loved it's messages of hope, determination, courage and love, against all odds."
Where the Crawdads Sing,Over rated,2.0,Cliched style.. really a cheap romance with a bit of murder mystery.Atmospheric but too obvious.Hugely over rated
Where the Crawdads Sing,Great read,5.0,I loved this book. The story stayed with me long after I finished the book.
Where the Crawdads Sing,Weepy warning!,5.0,"This book should carry a weepy warning.  Don't know why 'cos the premise of the story shouldn't warrant it.  We read it as part of our work book club even the men said it was emotional.  So if you love a read you can get lost in with rich characters, give it a go."
Where the Crawdads Sing,A good tale ...,4.0,"A fine book , safely delivered , thank you ."
Where the Crawdads Sing,Wow,5.0,This book was recommended to me and it is certainly one of theBest books I have read . Original beautifully written and a joy to read.  Felt that sadness of when a brilliant book comes to an end
Where the Crawdads Sing,Amazing must read,5.0,"Amazing book, one of best I've read all year. Highly recommend."
Where the Crawdads Sing,Intriguing story of passions and loneliness,5.0,This is both an enchanting and slightly disturbing tale.  Easy reading and definitely a page turner.
Where the Crawdads Sing,Utterly heart wrenching,5.0,"Amazing book, couldn’t put it down, brought tears to my eyes, I will never forget this book, a must read"
Where the Crawdads Sing,Enjoyable read,5.0,"Beautiful book, kept me awake half the night."
Where the Crawdads Sing,A must read.,5.0,A great story which really hooks you in. Well worth a read.
Where the Crawdads Sing,Brilliant Book.,5.0,"Wonderful read, so well written, i didn't want to finish it!"
Where the Crawdads Sing,Simply best book for ages,5.0,A well written exciting book. Really could not put it down
Where the Crawdads Sing,A struggle for survival and trust,5.0,"This book gripped me. It is tale of bravery, and courage to keep on living despite the desperate loneliness and isolation from people who could have rescued her. She finds solace in the nature that surrounds her and shapes her. In the end it is this that saves her and gives her life meaning."
Where the Crawdads Sing,"Just read it, no words or reviews can do it justice",5.0,Loved this book. Can't even put into words how this book made me feel
Where the Crawdads Sing,What a book,5.0,"Just beautiful. Every paragraph, page and chapter is beautiful. I will remember this book forever and recommend to everyone x"
Where the Crawdads Sing,One of my all time favourites,5.0,Beautifully written.  Uplifting and heartbreaking.  Loved the setting and the characters. The perfect book to lose yourself in. A must read.
Where the Crawdads Sing,Enjoyable,5.0,"Initially the book started slow, but certainly built momentum. I found the book to be well written and very enjoyable. Well worth the read ☺"
Where the Crawdads Sing,Wonderful story,5.0,Loved this book and have bought it for others.
Where the Crawdads Sing,Gripping entertainment and full of life’s learning,5.0,"Very cleverly written, some sad and harrowing sections but balanced by the colourful descriptions of nature and Kya’s learning shared with the reader. A remarkable story that draws you in with the desired finale but also an unexpected ending! Highly recommended."
Where the Crawdads Sing,Poetry,5.0,"Welcomed change from my usual genre. The book has a smooth flow of words descriptive,moving,and a real sense of harmony. However I did click the ending. Even so a must read . Five star 🌟"
Where the Crawdads Sing,A Very Interesting Read,5.0,It was well written and very descriptive. A really worthwhile read which I’ve recommended to others.
Where the Crawdads Sing,Would read again,5.0,This was a very compulsive read with a great twist
Where the Crawdads Sing,A great read.,5.0,This book is well written and brings interesting  characters alive.
Where the Crawdads Sing,I absolutely loved it,5.0,"This book is so beautifully written I cannot give words to justify it.  The story is heartbreaking, to read the details of little 6yr old Kya but it just came alive for me.  I never wanted to get to the end.  I hope there's going to be a movie but no way will it capture the authors detail."
Where the Crawdads Sing,Slow burn but the pace really picks up,4.0,Read this on a recommendation- I wasn’t disappointed- couldn’t put it down.
Where the Crawdads Sing,Breathtaking,5.0,"An absolutely outstanding book. Couldn’t put it down and read all night to get through it. Worth it though even though, I fell asleep in a zoom meeting.Buy it."
Where the Crawdads Sing,Beautiful,5.0,Such a beautiful story with perfect setting. I was lost in this and lived watching kya grow from a child to a woman and felt such a longing to help her. such strength and finally found what she wantedI feel bereft now it's finished
Where the Crawdads Sing,A most compelling read,5.0,I literally couldn't put this book down. Many a late night were caused by the reading of this fantastic novel.Waiting for the next book by this author will be punishing.
Where the Crawdads Sing,A great read,5.0,Beautifully written.  A real page turner.
Where the Crawdads Sing,Moving and beautiful,5.0,"Sensuous descriptions wrapped tightly around a tale of life and love, prejudice and justice. Nature and humanity entwined. I couldn't put it down."
Where the Crawdads Sing,Lovely...,5.0,"I really liked this book, interesting story, it'll make an excellent film!"
Where the Crawdads Sing,THE book to curl up with on a rainy day,5.0,"Absolutely loved this book, read it in two days, could not put it down, the only disappointment was that it ended. Looking forward to more fiction from this author."
Where the Crawdads Sing,The book is well written and a gripping read,4.0,The book is well written and very descriptive of what it must have been like for poor people living in the swamp. It built up  a degree of tension throughout the book. It evoked feelings of extreme sadness and foreboding which at times were almost unbearable.
Where the Crawdads Sing,"Excellent - beautiful, sensitive writing.",5.0,"A gripping story full of gentleness, sensitivity, earthiness and the truths of nature. The book is a joy to read taking the reader through a gamut of emotions to a masterly and satisfying ending. I didn’t want it to end - what more does one want from a novel!"
Where the Crawdads Sing,beautiful,5.0,"The most lovely story , beautifully written. Load descriptions of the American south in the bayou."
Where the Crawdads Sing,Where the crawdads sing.,5.0,"Sat up last night to finish this book.Shows great insight into solitary life, loss, trust and growing up. Highly recommend"
Where the Crawdads Sing,You cant please all the people,1.0,I read about six pages then gave it away
Where the Crawdads Sing,What twist,5.0,Really enjoyed this book could not put it down
Where the Crawdads Sing,A really enjoyable read.,4.0,"A wonderful look at the natural world of the swamp area. The everyday business of surviving as a young child who has been abandoned. An easy read. I did want to get to the end,but I did not want to finish it."
Where the Crawdads Sing,Wow just wow,5.0,"Loved reading this book. Totally fell in love with the characters and the location. This book swept me away, so beautifully written. Related to nature & hardships with an amazing & gripping tale."
Where the Crawdads Sing,This is a most unusual and highly readable book.,4.0,I was rivetted from the first page to the last. I shall recommend it to all my friends and every book club should put it on their list
Where the Crawdads Sing,Great Book,5.0,"One of the best Books I've read in a long time, can't wait for the film!!"
Where the Crawdads Sing,A real page turner,5.0,I loved this book. The brilliant descriptions of wildlife and marshland; a story of love and resilience over prejudice and loveliness. Really didn’t want it to end
Where the Crawdads Sing,A page turner,5.0,"Am amazing read up there with Birdsong. Definitely a page turner, beautifully written and crafted"
Where the Crawdads Sing,Fantastic read,5.0,"An absolutely beautifully written book, I never wanted it to end.  Cracking story gently told of loneliness, coming of age and a reckoning.  Highly recommended, best read of the year."
Where the Crawdads Sing,Beautiful words!,5.0,"It certainly transported  you to all those lonely places, the quiet and peace and the wildlife wonderful. Would highly recommend"
Where the Crawdads Sing,Worth a read,5.0,"Ignore the reviews, it is only somebody’s opinion, read it and make up your own mind! You might be surprised......"
Where the Crawdads Sing,Great read,5.0,I really enjoyed this book. It was descriptive and beautifully written. If I could write I would have loved to have written a book such as this.
Where the Crawdads Sing,Very unexpected ending,5.0,Beautifully written and a gripping story
Where the Crawdads Sing,A fascinating story VERY different from all others,5.0,"You are well rewarded by sticking with this story until the end, Very moving.DONG"
Where the Crawdads Sing,Wow,5.0,"It's been some time since I read a book and what a great return. Incredibly moving, thoughtful and gripping. I fought to find any time to sit and read just a small amount. A wonderful book, raising awareness of prejudice in all its forms, the warmth of acceptance and the power of love."
Where the Crawdads Sing,Worth the success,5.0,"A beautifully touching and moving story. Like many of the characters, I too fell in love with the marsh girl. The rave reviews are well understood!"
Where the Crawdads Sing,Slow and steady,4.0,I quite liked this book but parts of it were a bit slow to me. I could put the book down for a couple of weeks and then pick it up and almost feel as if not much had changed in the reading. It’s not until the very end that i actually wanted to read it more.
Where the Crawdads Sing,"Stunning, beautiful, raw, deeply honest.",5.0,"You have to read this book.It grips every emotion, hard to put down. I can honestly say one of the thrilling reads"
Where the Crawdads Sing,Best read this year,5.0,Loved this book and highly recommend it
Where the Crawdads Sing,Compelling,5.0,I Couldn't put it down I cried silent tears for her. I was up until 1am reading. A Great novel.
Where the Crawdads Sing,Fantastic!,5.0,"Amazing!!! Really fantastic, beautifully written, I couldn't put it down and felt sad when it was over. So worth a read."
Where the Crawdads Sing,Incredible,5.0,Gripping from the outset and moving throughout with a heart wrenching twist in the final few pages. Just read it.
Where the Crawdads Sing,One of the best books I have ever read,5.0,"So beautifully written, very detail describing not only the marsh, but the feelings of the main character Kya... loneliness, love, forgiveness... Really worth a read!"
Where the Crawdads Sing,Could not put it down!,5.0,Best book I’ve read in a while. Gripped me from start to finish. Such a sad story but also enticing & mysterious.
Where the Crawdads Sing,Wonderful Book,5.0,"This is a beautiful book. Emotional, touching, evocative and a great story. It is beautifully written inspiring wonder, laughter and tears. Truly did make a grown man cry."
Where the Crawdads Sing,A wonderful story,4.0,This was a beautifully crafted story centred around a character that you couldn't help but care about. I couldn't wait to read the next part every evening.  The reason I have given it 4 stars rather than 5 is that I found the ending somewhat disappointing.
Where the Crawdads Sing,.,5.0,"This book is a rare and beautiful treasure, It has the power to evoke the yearning for the wilderness so many of us feel. I almost wish I hadn't read it so I could discover it anew."
Where the Crawdads Sing,Brilliant read,5.0,Really brought the Marsh alive - beautifully written. Loved how strong the main character Kya is and how she fends for herself from such a young age. Thoroughly recommend this book.
Where the Crawdads Sing,"If I could give 500 stars instead of 5, I would",5.0,The most beautifully written book I have read in years.Read in one sitting and didn't want it to enf.A novel that keeps you thinking about it for a very long time after.
Where the Crawdads Sing,Captivating,5.0,"A rich rendition of a time and place which was both cruel and nurturing to Kya, the marsh girl.  The book draws you in to the beauty of the landscape and of her character."
Where the Crawdads Sing,Interesting read,5.0,Highly recommended by several friends
Where the Crawdads Sing,A really good read!,5.0,"Really enjoyed this book, sad at times but well worth reading."
Where the Crawdads Sing,This book will stay in my heart forever,5.0,Stunningly written . It drew me in and unlike other books I read every single word . Please please read it
Where the Crawdads Sing,Breathtaking,5.0,"Haven't read anything that has caught me up in its world as much as this, for a very long time. Beautiful."
Where the Crawdads Sing,brilliant,5.0,"A facinating , couldnt put it down book , highly recommend."
Where the Crawdads Sing,First class,5.0,"A really great book perhaps a little far fetched but a great yarn, definitely worth reading, you will not be able to put down!"
Where the Crawdads Sing,Lovely book.,5.0,I really enjoyed reading this book it was one of the nicest books I have ever read.
Where the Crawdads Sing,Absolutely amazing couldn't put it down!,5.0,This book was soon good. I loved it from start to finish. Love  the characters esp Kya. Can't recommend the book enough if you love a but of mystery and romance get this!
Where the Crawdads Sing,Fantastic book,5.0,Fantastic book! Couldn't put it down. No wonder it's a best seller.
Where the Crawdads Sing,A great read!,5.0,"The setting was unusual and interesting, was descriptive but not overly, so that the story didn't lose its flow.  Good story plot."
Where the Crawdads Sing,Lovely read.,5.0,I loved the life of the marshes and the feelings evoked of the small community living by them. The story was sufficiently unpredictable to hold my interest.I found some of the timing of the story going back and forth in time irritating
Where the Crawdads Sing,Quality,5.0,Yet to read book arrived as descibed
Where the Crawdads Sing,It’s good.,5.0,Very very different and so readable.
Where the Crawdads Sing,It was a brilliant book but a rushed end to it what a shame,3.0,"It was a brilliant book to start with but the end was rushed for sure what a shame  , and yet it got brilliant reviews"
Where the Crawdads Sing,A deeply enthralling story and proverb for the natural world,5.0,"Beautiful story, I rarely read novels, but was entranced from the first page toll the last. Suitable for wilderness living nature living mystical unionists. Thoroughly appreciated."
Where the Crawdads Sing,Highly recommended,5.0,"Excellent book, I highly recommend. Had me hooked. Interested characters, surroundings and storyline.  I can’t wait for Owens to write another novel!"
Where the Crawdads Sing,Wonderful story,5.0,I loved this book. Beautifully written and a truly wonderful story. I wish I was starting it again.
Where the Crawdads Sing,A very good read,5.0,Author very knowledgeable in wildlife. The book has twists and turns.
Where the Crawdads Sing,A tender and intriguing story.,5.0,"Beautifully written full of empathy for a troubled but lovely human. The author uses her knowledge of the natural world to great effect without turning this unusual and tender story into a textbook. Wonderful, I hope she writes more novels though her non fiction books look good too."
Where the Crawdads Sing,Fantastic read,5.0,Poetic lyrical writing. Part love story part murder mystery part natural history this will have you hooked from the beginning
Where the Crawdads Sing,Beautiful written,5.0,"This was one of the most beautiful books I have ever read. The authors descriptions of the nature were so real that I could imagine seeing the feathers, shells, the sea and the marsh lands in my mind. I truly did not want to come to the end of this book."
Where the Crawdads Sing,Beautiful read!,5.0,"This was read in 1 day, once I picked this up it was not put down apart from the odd toilet break, food and water. I was pulled out of my day to day life and transported into this beautifully written book. Absolutely loved it x"
Where the Crawdads Sing,Great book,5.0,First heard about this from Reese Witherspoons book club in the states and had to wait nearly a year I think for the paperback version to come to the UK. Well worth the wait a truly wonderful story. !!!
Where the Crawdads Sing,"Excellent book, no film is going to capture it",5.0,"Fantastic book, whenever I put my kindle down  I couldn't wait to get back to reading it"
Where the Crawdads Sing,Fascinating,5.0,"I found this book very engaging. It is what I call an ‘easy read’ and once you get into it, it is hard to put down. I thoroughly enjoyed it."
Where the Crawdads Sing,Ex read,5.0,Really enjoyed...Excellent. Took a tad longer than expected...
Where the Crawdads Sing,Great story,5.0,"This was a brilliant, unusual story, very well written and it was hard to put down."
Where the Crawdads Sing,Well written,5.0,"An excellent novel, well written, interesting and was hard to put down."
Where the Crawdads Sing,Must read !,5.0,Really loved the book. Especially the ending. Beautifully written and had a very diverse and different way of telling this certain story. Personally found it a slow-ish start but one you got pass that it turned into a fantastic story and book. Also a lovely book cover never hurts.
Where the Crawdads Sing,Beautiful,5.0,"One of the best books I've ever readHighly recommendBeautifully written, emotional, cleaved, fascinating,,,more more more more more more"
Where the Crawdads Sing,good read,4.0,recommended for our book group and i found it a most interesting read - like the feisty female main character.
Where the Crawdads Sing,My review,5.0,"This is the best novel I have read for a very long time. One of those books where you sink into the location and characters. Towards the end I covered the pages, reading one line at a time because I didn't want to catch a glimpse of the things to come."
Where the Crawdads Sing,Outstanding,5.0,"I read this book in two days devouring every word and I know I will read it again. Beautifully written, skillfully devised  - Where the Crawdads sing is a masterpiece. It reads like a painting and one that you can get lost in. Remarkable!"
Where the Crawdads Sing,Great read,5.0,"This novel had me from the off, beautifully written, loved the characters, great pace 10/10👍🏻🌟"
Where the Crawdads Sing,Excellent read,5.0,"I cried and marvelled at this amazing book. A story that will stay with you. Such indebth knowledge of nature, and of the human mind was fascinating to read."
Where the Crawdads Sing,Great story.,5.0,Love it. Great story. Read it fir book club. Could t out it down
Where the Crawdads Sing,Wonderful read,5.0,"Fabulous book, beautifully written. I spent whole weekend reading it, very sad to finish it"
Where the Crawdads Sing,Wow I could not stop reading it.,5.0,"I read this book in one day, as I could not put it down. it just kept me engrossed. I loved the subject, I could imagine the scenery, the birds. The emotions that it stirred just kept me captivated till the end."
Where the Crawdads Sing,Beautifully written. Loved this book.,5.0,"I didn't want this book to end. Captures the imagination,draws you in with its descriptions of the natural environment and the societal context of racial and social prejudice."
Where the Crawdads Sing,A beautiful book,5.0,"What a gorgeous book. Love story, murder mystery, I loved the characters and the amazing insight into the natural world. I bought on the kindle but am ordering a paper copy."
Where the Crawdads Sing,Brilliant,5.0,"One of the best books I have read in a long time, beautifully written"
Where the Crawdads Sing,Most engaging book for a long time,5.0,"Highly recommended  read, unbelievably  atmospheric,  so descriptive  that I felt as if I was there in the  marsh with Kya, that I could taste the salty sea air and hear the gulls squawking,  absolutely  loved it, can't wait for the film to be made, hope it does the book justice"
Where the Crawdads Sing,Enjoyable read,4.0,"An accessible and easy read, the descriptive prose takes you into the time and place. Can be upsetting and uplifting, so plays with your emotions."
Where the Crawdads Sing,Stunning,5.0,"I loved this book. The characters so artfully drawn, i felt that I knew them. No spoilers here but bittersweet, full of hope and nature and flawed human beings. Just wonderful."
Where the Crawdads Sing,Beautifully written and a highly original tale.,5.0,I just loved this. Perceptively drawn characters and plot interweaves wonderful natural descriptions.
Where the Crawdads Sing,Highly recommend,5.0,"I loved this book, very well written, engrossing from the beginning, and a wonderful insight into human emotions. I felt I was living the story with the characters. Couldn't put it down and then was sad when I  finished it. I look forward to more from this author."
Where the Crawdads Sing,Compelling,5.0,I couldn't put this book down. I was so drawn into the language and feeling of this story. This will stay with me for a long time
Where the Crawdads Sing,Great story telling,5.0,Very relaxed reading with so much detail placed into describing the marsh to those that have never been there themselves.
Where the Crawdads Sing,Unexpected,5.0,Brilliant book. Enjoyed every word.
Where the Crawdads Sing,Really enjoyed the book,4.0,"Decided to read this after seeing lots of recommendations, also wanted to read something different.Really enjoyed the book overall but did feel a little disappointed at the ending."
Where the Crawdads Sing,"Great read, unable to put down!",5.0,Loved this book! Couldn’t put down!
Where the Crawdads Sing,Pure magic,5.0,"It is a wonderful story, it held my attention on every page. I will recommend this book to my friends. Can’t wait to read another by this author."
Where the Crawdads Sing,Excellent,5.0,Best book I've read in lockdown
Where the Crawdads Sing,Gripping and Peaceful,5.0,Amazing read. Such gripping writing ❤️ The characters are so vivid. I learned more about the marsh ecosystem than I ever have before. This book pulls you into a world where you have no choice but to be grounded and peaceful. The contrast of the plot and the setting is perfect.
Where the Crawdads Sing,The best Ever,5.0,"My wife  recommended this Book to me . As I usually read historical  stories This book has opened my mind to a new author and as a result change my choice of habitual,reading of the same author. The best book I have read in  long years"
Where the Crawdads Sing,Good read,4.0,"I really enjoyed this book, it was very easy to read and very difficult.Interesting twist at the end!"
Where the Crawdads Sing,Read this bool: beautiful and harrowing,5.0,An absolutely spell-binding story. A character to invest in and a landscape paired beautifully with words. Read this book!
Where the Crawdads Sing,A beautifully written and enthralling read.,5.0,Love this book. The description of the marshes is poetic . I could not put the book down. Throughout there is element of suspense and whilst you can often predict how a book is going to end it was not the case here.I would highly recommend this book.
Where the Crawdads Sing,Unputdownable,5.0,Totally absorbing story with twists and turns and you feel you really get to know Kya . I didn't want this book to end and i hope another follows from this author soon.
Where the Crawdads Sing,Wonderful,5.0,"Totally devoured this book, loved Kya and the descriptions of the marsh she inhabits. Beautifully written and I would recommend"
Where the Crawdads Sing,Interesting,4.0,Well write enjoyed this book very different
Where the Crawdads Sing,That it’s a great read,5.0,Loved every sentence of this book so well written and a poignant story with just revenge at the end
Where the Crawdads Sing,Great read,5.0,Almost finnished reading great
Where the Crawdads Sing,So in love with this book!,5.0,"So beautifully written, this book really captures the  imagination. The reader will soon feel like they are right there in Kya’s world."
Where the Crawdads Sing,Must read,5.0,"Simply magical.  Takes you away to a simple, beautiful word.  Love, loss, loneliness, natures beauty, all wrapped in one wondrous read."
Where the Crawdads Sing,Read this!,5.0,Amazing! Definitely read it. Not a false hype
Where the Crawdads Sing,Amazing,5.0,"This was one of those books you lose yourself in, I didn't want it to end. So gloriously written and different."
Where the Crawdads Sing,Brilliant!,5.0,"One of my favourite books of all time! Delia Owens' first novel combines beautiful descriptions of the natural world that Kya lives in with the heart-rending journey of constant rejection, all underscored by a whodunnit. Oh, and it's a love story too. I couldn't put it down."
Where the Crawdads Sing,Beautifully written book,5.0,"Beautiful book, well written and a lovely story"
Where the Crawdads Sing,Where the Crawdads Sing,5.0,Excellent read; thoroughly enjoyable
Where the Crawdads Sing,Amazing,5.0,So well written you feel you are walking every step with Kya.  I felt like I had lost a friend when I finished the last page.
Where the Crawdads Sing,Stunning emotional and beautifully written,5.0,The beautiful descriptive poetic words brought warmth and love to a sad story of a young girl abandoned by everyone in her life. Her strength was never understood until it was too late.I cried towards the end more than I have in any other book. Simply a wonderful read
Where the Crawdads Sing,Loved it.,5.0,I couldn't put it down once I started reading it.
Where the Crawdads Sing,Excellent storyline and settings,5.0,"I liked the setting in the swamplands and the strong characters, I was wondering about who, if anybody, did it until almost the end. A very rewarding read."
Where the Crawdads Sing,Excellent,5.0,"I really enjoyed this book brought a tear to my eye at times, it highlights people at their best and worst, showcases a simpler time."
Where the Crawdads Sing,Engrossing,5.0,I read the mixed reviews and was a bit unsure. I am so glad I ignored the bad reviews as I loved the book from start to finish. The level of detail is exquisite. I read the book in 2 days during the lock down. I hope the author will have further books in the future.
Where the Crawdads Sing,Great read,5.0,Beautifully written  Loved every page
Where the Crawdads Sing,Great book.,5.0,"Excellent book, it transports you to the marsh lands."
